step,key,shape,compress_dims,snr,mean_sqr,var
600,transformer.h.8.attn.output_proj.weight,"(768, 768)","(0, 1)",2.604710817337036,2.5733533021833344e-18,9.879612591786082e-19
600,transformer.h.8.ln_2.weight,"(768,)","(0,)",7.049493312835693,7.074784789298665e-19,1.0035877349255006e-19
600,transformer.h.8.mlp.mlp_up.weight,"(3072, 768)","(0,)",1.465173363685608,7.489024432356033e-20,5.58680887645612e-20
600,transformer.h.8.mlp.mlp_up.weight,"(3072, 768)","(1,)",3.1334264278411865,9.492433257739591e-20,3.5834006973074147e-20
600,transformer.h.8.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",1.1228705644607544,6.916328520194358e-20,6.159506727322355e-20
600,transformer.h.8.mlp.mlp_proj.weight,"(768, 3072)","(0,)",7.637285232543945,5.98143141429891e-19,9.497630278431897e-20
600,transformer.h.8.mlp.mlp_proj.weight,"(768, 3072)","(1,)",3.2671263217926025,5.217095848784598e-19,1.7140985287340158e-19
600,transformer.h.8.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",2.498340368270874,4.949914442978439e-19,1.9812809685159408e-19
600,transformer.h.9.ln_1.weight,"(768,)","(0,)",1.6481813192367554,2.0880442447698498e-17,1.2668777315784501e-17
600,transformer.h.9.attn.k_proj.weight,"(768, 768)","(0,)",0.23162488639354706,1.0726272273788968e-18,6.001737560963744e-18
600,transformer.h.9.attn.k_proj.weight,"(768, 768)","(1,)",1.8621883392333984,4.8474657459694854e-18,2.2268990423731556e-18
600,transformer.h.9.attn.k_proj.weight,"(768, 768)","(0, 1)",0.15496796369552612,9.49203711577436e-19,6.125160766572475e-18
600,transformer.h.9.attn.q_proj.weight,"(768, 768)","(0,)",0.43543949723243713,2.750930006243169e-20,8.157456806897917e-20
600,transformer.h.9.attn.q_proj.weight,"(768, 768)","(1,)",3.2775936126708984,7.613833062093214e-20,3.2945550435175794e-20
600,transformer.h.9.attn.q_proj.weight,"(768, 768)","(0, 1)",0.27141281962394714,2.3286505876844404e-20,8.579737033250212e-20
600,transformer.h.9.attn.v_proj.weight,"(768, 768)","(0,)",0.7969645857810974,3.13119625586843e-17,9.121427817229623e-17
600,transformer.h.9.attn.v_proj.weight,"(768, 768)","(1,)",1.1585137844085693,5.821156505899844e-17,6.431467567198209e-17
600,transformer.h.9.attn.v_proj.weight,"(768, 768)","(0, 1)",0.21015387773513794,2.127776376568732e-17,1.0124849516326669e-16
600,transformer.h.9.attn.output_proj.weight,"(768, 768)","(0,)",5.914615631103516,6.556369606306062e-18,1.016551206087855e-18
600,transformer.h.9.attn.output_proj.weight,"(768, 768)","(1,)",1.2569416761398315,4.243704135325193e-18,3.329217297454184e-18
600,transformer.h.9.attn.output_proj.weight,"(768, 768)","(0, 1)",1.059720754623413,3.896247746202906e-18,3.676673893371624e-18
600,transformer.h.9.ln_2.weight,"(768,)","(0,)",6.902866363525391,8.079773044398794e-19,1.1704953341976555e-19
600,transformer.h.9.mlp.mlp_up.weight,"(3072, 768)","(0,)",1.3508009910583496,7.105502787580675e-20,6.365302801377013e-20
600,transformer.h.9.mlp.mlp_up.weight,"(3072, 768)","(1,)",3.097153425216675,9.467497639680239e-20,4.003308918629729e-20
600,transformer.h.9.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.9723086357116699,6.640836017183572e-20,6.829966986834701e-20
600,transformer.h.9.mlp.mlp_proj.weight,"(768, 3072)","(0,)",7.903902530670166,4.815529129699426e-19,7.870561489896117e-20
600,transformer.h.9.mlp.mlp_proj.weight,"(768, 3072)","(1,)",2.394418954849243,3.870380154087148e-19,1.732205770836743e-19
600,transformer.h.9.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.934507131576538,3.693376944685754e-19,1.9092082047563126e-19
600,transformer.h.10.ln_1.weight,"(768,)","(0,)",3.0666983127593994,3.665071858099955e-18,1.195119751400929e-18
600,transformer.h.10.attn.k_proj.weight,"(768, 768)","(0,)",0.36703744530677795,1.2070677032650098e-19,3.631755349471792e-19
600,transformer.h.10.attn.k_proj.weight,"(768, 768)","(1,)",1.584344506263733,2.9136229910473955e-19,1.925199673948494e-19
600,transformer.h.10.attn.k_proj.weight,"(768, 768)","(0, 1)",0.2815559208393097,1.0630823773659503e-19,3.7757413862291903e-19
600,transformer.h.10.attn.q_proj.weight,"(768, 768)","(0,)",0.7804176211357117,3.3497567478258497e-21,4.857236868654056e-21
600,transformer.h.10.attn.q_proj.weight,"(768, 768)","(1,)",3.855872392654419,6.040363638546309e-21,2.166630179881989e-21
600,transformer.h.10.attn.q_proj.weight,"(768, 768)","(0, 1)",0.5727270245552063,2.9886728214524546e-21,5.218319785285493e-21
600,transformer.h.10.attn.v_proj.weight,"(768, 768)","(0,)",1.263879418373108,8.417019336425186e-18,7.702739778498908e-18
600,transformer.h.10.attn.v_proj.weight,"(768, 768)","(1,)",1.307295322418213,8.623669732956246e-18,7.496089381967848e-18
600,transformer.h.10.attn.v_proj.weight,"(768, 768)","(0, 1)",0.6678369641304016,6.454690911049819e-18,9.665069444645194e-18
600,transformer.h.10.attn.output_proj.weight,"(768, 768)","(0,)",5.456178188323975,2.1047114378044257e-18,4.105778437325664e-19
600,transformer.h.10.attn.output_proj.weight,"(768, 768)","(1,)",2.19974946975708,1.6998958634658744e-18,8.153934956193002e-19
600,transformer.h.10.attn.output_proj.weight,"(768, 768)","(0, 1)",1.5540852546691895,1.5304787274622043e-18,9.848100112375109e-19
600,transformer.h.10.ln_2.weight,"(768,)","(0,)",4.95171594619751,2.483227631747466e-18,5.014883276239885e-19
600,transformer.h.10.mlp.mlp_up.weight,"(3072, 768)","(0,)",1.0708626508712769,1.2621973523871084e-19,1.312751271005111e-19
600,transformer.h.10.mlp.mlp_up.weight,"(3072, 768)","(1,)",2.9759521484375,1.759897192805604e-19,8.150516244570714e-20
600,transformer.h.10.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.8391575217247009,1.1748788744563037e-19,1.4000694904419743e-19
600,transformer.h.10.mlp.mlp_proj.weight,"(768, 3072)","(0,)",7.522841930389404,6.750505690747384e-19,1.632099726870722e-19
600,transformer.h.10.mlp.mlp_proj.weight,"(768, 3072)","(1,)",1.4133707284927368,4.485748246098902e-19,3.896857947001029e-19
600,transformer.h.10.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.0290495157241821,4.251307165925474e-19,4.131295149765335e-19
600,transformer.h.11.ln_1.weight,"(768,)","(0,)",2.356483221054077,7.936414165642076e-18,3.367906189064514e-18
600,transformer.h.11.attn.k_proj.weight,"(768, 768)","(0,)",0.2028171271085739,1.5063037795242768e-19,1.7076133551834176e-18
600,transformer.h.11.attn.k_proj.weight,"(768, 768)","(1,)",1.4708399772644043,7.594864776671607e-19,1.0987572425439875e-18
600,transformer.h.11.attn.k_proj.weight,"(768, 768)","(0, 1)",0.06670407950878143,1.1620137602386606e-19,1.7420429904221357e-18
600,transformer.h.11.attn.q_proj.weight,"(768, 768)","(0,)",0.6849324107170105,4.306780886639478e-21,1.0367096622392577e-20
600,transformer.h.11.attn.q_proj.weight,"(768, 768)","(1,)",3.7416763305664062,8.857404762778071e-21,5.8164723423572e-21
600,transformer.h.11.attn.q_proj.weight,"(768, 768)","(0, 1)",0.3343525528907776,3.676875580038245e-21,1.099700192899381e-20
600,transformer.h.11.attn.v_proj.weight,"(768, 768)","(0,)",1.1862040758132935,2.104631532157253e-17,2.1476368176400075e-17
600,transformer.h.11.attn.v_proj.weight,"(768, 768)","(1,)",1.4035803079605103,2.3826634796485768e-17,1.8696050355848064e-17
600,transformer.h.11.attn.v_proj.weight,"(768, 768)","(0, 1)",0.6470814347267151,1.6705693329006644e-17,2.5816988514604737e-17
600,transformer.h.11.attn.output_proj.weight,"(768, 768)","(0,)",5.272090435028076,7.457225128067657e-18,1.3626157604319447e-18
600,transformer.h.11.attn.output_proj.weight,"(768, 768)","(1,)",0.48852241039276123,2.729933215465641e-18,6.089915014261897e-18
600,transformer.h.11.attn.output_proj.weight,"(768, 768)","(0, 1)",0.38075020909309387,2.4321264814554714e-18,6.38772195506722e-18
600,transformer.h.11.ln_2.weight,"(768,)","(0,)",2.1294667720794678,3.267201689231093e-16,1.5342815993385495e-16
600,transformer.h.11.mlp.mlp_up.weight,"(3072, 768)","(0,)",0.4702964723110199,2.3716630941954485e-18,5.064454245796233e-18
600,transformer.h.11.mlp.mlp_up.weight,"(3072, 768)","(1,)",2.494206428527832,4.9367251515088575e-18,2.49939322245859e-18
600,transformer.h.11.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.39675372838974,2.1122617356406566e-18,5.323860981025007e-18
600,transformer.h.11.mlp.mlp_proj.weight,"(768, 3072)","(0,)",6.894199848175049,3.327262256076415e-18,1.119719240037e-18
600,transformer.h.11.mlp.mlp_proj.weight,"(768, 3072)","(1,)",1.1543806791305542,2.004828344862882e-18,2.44215294445538e-18
600,transformer.h.11.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.7018872499465942,1.8340105852870064e-18,2.612970290440949e-18
600,transformer.ln_f.weight,"(768,)","(0,)",2.203260898590088,9.191319682081128e-15,4.171689357753685e-15
700,transformer.wte.weight,"(50304, 768)","(0,)",0.0001604948629392311,1.544087192707197e-18,1.42583952863996e-14
700,transformer.wte.weight,"(50304, 768)","(1,)",4.506601333618164,8.146106436157739e-15,6.11531064028119e-15
700,transformer.wte.weight,"(50304, 768)","(0, 1)",9.161363414023072e-05,1.3063087489548476e-18,1.4258889953640795e-14
700,transformer.wpe.weight,"(1024, 768)","(0,)",0.9537367820739746,7.768592454244867e-18,9.929994715330615e-18
700,transformer.wpe.weight,"(1024, 768)","(1,)",8.225968360900879,1.5828066279616457e-17,1.8705244054766284e-18
700,transformer.wpe.weight,"(1024, 768)","(0, 1)",0.7031988501548767,7.307206824994427e-18,1.0391380344581055e-17
700,transformer.h.0.ln_1.weight,"(768,)","(0,)",0.7629892230033875,2.48610692172831e-15,3.2583775646843937e-15
700,transformer.h.0.attn.k_proj.weight,"(768, 768)","(0,)",0.3144787549972534,1.2424172564027058e-17,4.778309724447296e-17
700,transformer.h.0.attn.k_proj.weight,"(768, 768)","(1,)",6.850579738616943,4.846477347855546e-17,1.1742493021222108e-17
700,transformer.h.0.attn.k_proj.weight,"(768, 768)","(0, 1)",0.22900207340717316,1.1218523734006518e-17,4.898874276577105e-17
700,transformer.h.0.attn.q_proj.weight,"(768, 768)","(0,)",0.2393108606338501,1.5376897778497119e-18,7.019625904511791e-18
700,transformer.h.0.attn.q_proj.weight,"(768, 768)","(1,)",7.576517581939697,7.641142947004535e-18,9.161727353569686e-19
700,transformer.h.0.attn.q_proj.weight,"(768, 768)","(0, 1)",0.20265769958496094,1.4419780533396965e-18,7.11533814600969e-18
700,transformer.h.0.attn.v_proj.weight,"(768, 768)","(0,)",1.8454042673110962,1.0529710512807017e-14,6.0309334532404526e-15
700,transformer.h.0.attn.v_proj.weight,"(768, 768)","(1,)",0.6759450435638428,6.405336415486957e-15,1.0155309244626407e-14
700,transformer.h.0.attn.v_proj.weight,"(768, 768)","(0, 1)",0.3769177198410034,4.533315251507332e-15,1.2027334220254295e-14
700,transformer.h.0.attn.output_proj.weight,"(768, 768)","(0,)",11.978987693786621,1.756349243559746e-14,1.7483644121967456e-15
700,transformer.h.0.attn.output_proj.weight,"(768, 768)","(1,)",0.24663178622722626,3.6121211815891285e-15,1.56997421248313e-14
700,transformer.h.0.attn.output_proj.weight,"(768, 768)","(0, 1)",0.22000718116760254,3.4825602925265316e-15,1.5829302590377424e-14
700,transformer.h.0.ln_2.weight,"(768,)","(0,)",2.682831048965454,8.325695949821371e-16,3.1033246367390274e-16
700,transformer.h.0.mlp.mlp_up.weight,"(3072, 768)","(0,)",3.382946729660034,1.2312709149304925e-17,3.594656040504847e-18
700,transformer.h.0.mlp.mlp_up.weight,"(3072, 768)","(1,)",3.486464262008667,1.2314515711762741e-17,3.59285071881795e-18
700,transformer.h.0.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",1.8786735534667969,1.0381432670534493e-17,5.525937482358955e-18
700,transformer.h.0.mlp.mlp_proj.weight,"(768, 3072)","(0,)",4.432852268218994,8.433489892084546e-16,1.9330202416761432e-16
700,transformer.h.0.mlp.mlp_proj.weight,"(768, 3072)","(1,)",0.2525296211242676,1.8418816141339486e-16,8.524626931439964e-16
700,transformer.h.0.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.18316425383090973,1.60482700304842e-16,8.761682336618881e-16
700,transformer.h.1.ln_1.weight,"(768,)","(0,)",0.5475448369979858,2.952790603097483e-17,5.3927831585880276e-17
700,transformer.h.1.attn.k_proj.weight,"(768, 768)","(0,)",0.37148556113243103,6.935915123123848e-19,2.174809204454007e-18
700,transformer.h.1.attn.k_proj.weight,"(768, 768)","(1,)",1.7271862030029297,1.7154241115150261e-18,1.1529763467574242e-18
700,transformer.h.1.attn.k_proj.weight,"(768, 768)","(0, 1)",0.25782376527786255,5.879535687529448e-19,2.2804474065073884e-18
700,transformer.h.1.attn.q_proj.weight,"(768, 768)","(0,)",0.8035597801208496,3.122725719600734e-20,4.452253441274642e-20
700,transformer.h.1.attn.q_proj.weight,"(768, 768)","(1,)",0.8587414622306824,3.10823357989229e-20,4.4667459041005126e-20
700,transformer.h.1.attn.q_proj.weight,"(768, 768)","(0, 1)",0.2486639767885208,1.5085118347719105e-20,6.066467002986039e-20
700,transformer.h.1.attn.v_proj.weight,"(768, 768)","(0,)",1.4881051778793335,2.958077015130636e-16,2.3506763060994777e-16
700,transformer.h.1.attn.v_proj.weight,"(768, 768)","(1,)",0.29140618443489075,1.1288754842170843e-16,4.1798775723152334e-16
700,transformer.h.1.attn.v_proj.weight,"(768, 768)","(0, 1)",0.15521058440208435,7.132680483860231e-17,4.595485669890785e-16
700,transformer.h.1.attn.output_proj.weight,"(768, 768)","(0,)",6.384082317352295,5.082223822433159e-17,8.385182809009245e-18
700,transformer.h.1.attn.output_proj.weight,"(768, 768)","(1,)",1.442560076713562,3.414721013499351e-17,2.5060204280902423e-17
700,transformer.h.1.attn.output_proj.weight,"(768, 768)","(0, 1)",1.0998203754425049,3.101100447333546e-17,2.8196426486172725e-17
700,transformer.h.1.ln_2.weight,"(768,)","(0,)",0.839810311794281,1.4436583053179754e-17,1.7190290473425935e-17
700,transformer.h.1.mlp.mlp_up.weight,"(3072, 768)","(0,)",4.075912952423096,9.983165264720064e-19,2.6376401250297306e-19
700,transformer.h.1.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.8461063504219055,5.402106683503388e-19,7.218695604319109e-19
700,transformer.h.1.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.6279610991477966,4.868281539289229e-19,7.752520748533268e-19
700,transformer.h.1.mlp.mlp_proj.weight,"(768, 3072)","(0,)",3.039097547531128,3.010328831557335e-18,1.2651426582050742e-18
700,transformer.h.1.mlp.mlp_proj.weight,"(768, 3072)","(1,)",4.016602993011475,3.2740495204757254e-18,1.0014221760818368e-18
700,transformer.h.1.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.469336748123169,2.5440458794902743e-18,1.7314246796939456e-18
700,transformer.h.2.ln_1.weight,"(768,)","(0,)",0.4403001368045807,1.4215752299407697e-17,3.2286503743002426e-17
700,transformer.h.2.attn.k_proj.weight,"(768, 768)","(0,)",0.31223979592323303,3.0555521915128926e-19,1.117773814633852e-18
700,transformer.h.2.attn.k_proj.weight,"(768, 768)","(1,)",2.235473871231079,8.376165816549381e-19,5.857125296783855e-19
700,transformer.h.2.attn.k_proj.weight,"(768, 768)","(0, 1)",0.19663968682289124,2.3389074657213845e-19,1.189438157966032e-18
700,transformer.h.2.attn.q_proj.weight,"(768, 768)","(0,)",0.09152884036302567,3.1755273076628933e-20,3.29063640461258e-19
700,transformer.h.2.attn.q_proj.weight,"(768, 768)","(1,)",0.9301750063896179,2.3668995161441204e-19,1.2412907501457428e-19
700,transformer.h.2.attn.q_proj.weight,"(768, 768)","(0, 1)",0.05729534476995468,1.9552955096252422e-20,3.412660279118813e-19
700,transformer.h.2.attn.v_proj.weight,"(768, 768)","(0,)",3.095947265625,1.0642520981230525e-16,3.558261996067923e-17
700,transformer.h.2.attn.v_proj.weight,"(768, 768)","(1,)",0.2606726586818695,2.6601221909754012e-17,1.1540659793706312e-16
700,transformer.h.2.attn.v_proj.weight,"(768, 768)","(0, 1)",0.1852196902036667,2.219221193286469e-17,1.1981561618575856e-16
700,transformer.h.2.attn.output_proj.weight,"(768, 768)","(0,)",5.159338474273682,2.2754229873896495e-17,4.909159357595528e-18
700,transformer.h.2.attn.output_proj.weight,"(768, 768)","(1,)",1.791713833808899,1.7390655124482204e-17,1.0272732039058287e-17
700,transformer.h.2.attn.output_proj.weight,"(768, 768)","(0, 1)",1.233344554901123,1.527685958919072e-17,1.2386530055891607e-17
700,transformer.h.2.ln_2.weight,"(768,)","(0,)",0.9964278340339661,4.682179343149752e-18,4.698964905729984e-18
700,transformer.h.2.mlp.mlp_up.weight,"(3072, 768)","(0,)",3.135557174682617,3.8358854300739795e-19,1.2597547138876335e-19
700,transformer.h.2.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.865605890750885,2.1885598930655705e-19,2.9070797339081597e-19
700,transformer.h.2.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.5901833176612854,1.8912043602301546e-19,3.2044353959905463e-19
700,transformer.h.2.mlp.mlp_proj.weight,"(768, 3072)","(0,)",2.7605931758880615,2.241711985987602e-18,1.0921614077370662e-18
700,transformer.h.2.mlp.mlp_proj.weight,"(768, 3072)","(1,)",4.346608638763428,2.5930435094845466e-18,7.408298325413334e-19
700,transformer.h.2.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.3730957508087158,1.9290116582532622e-18,1.404863183037478e-18
700,transformer.h.3.ln_1.weight,"(768,)","(0,)",0.47006258368492126,1.4053290718379833e-17,2.989663667827137e-17
700,transformer.h.3.attn.k_proj.weight,"(768, 768)","(0,)",0.4333241879940033,1.7412378076439978e-19,5.940008794161668e-19
700,transformer.h.3.attn.k_proj.weight,"(768, 768)","(1,)",2.146217107772827,3.3339700704587605e-19,4.347276660593876e-19
700,transformer.h.3.attn.k_proj.weight,"(768, 768)","(0, 1)",0.2008296698331833,1.2846303613525758e-19,6.396616628194002e-19
700,transformer.h.3.attn.q_proj.weight,"(768, 768)","(0,)",0.02028891257941723,2.3949223273458856e-19,1.2227111672337325e-17
700,transformer.h.3.attn.q_proj.weight,"(768, 768)","(1,)",1.5887197256088257,1.029314520221487e-17,2.173458832104014e-18
700,transformer.h.3.attn.q_proj.weight,"(768, 768)","(0, 1)",0.0162651464343071,1.9952582529165556e-19,1.226707855799405e-17
700,transformer.h.3.attn.v_proj.weight,"(768, 768)","(0,)",2.0559945106506348,1.1171381221972018e-16,9.083743453755177e-17
700,transformer.h.3.attn.v_proj.weight,"(768, 768)","(1,)",0.27247485518455505,3.453937977212735e-17,1.6801190999853646e-16
700,transformer.h.3.attn.v_proj.weight,"(768, 768)","(0, 1)",0.1327018290758133,2.3729925802349743e-17,1.7882140036426102e-16
700,transformer.h.3.attn.output_proj.weight,"(768, 768)","(0,)",5.277003765106201,3.3059901072127255e-17,7.24170487382819e-18
700,transformer.h.3.attn.output_proj.weight,"(768, 768)","(1,)",0.9845683574676514,1.9097474489675148e-17,2.1204139728086424e-17
700,transformer.h.3.attn.output_proj.weight,"(768, 768)","(0, 1)",0.716235876083374,1.681905016015091e-17,2.348255744016576e-17
700,transformer.h.3.ln_2.weight,"(768,)","(0,)",1.195769190788269,2.1387176599670933e-18,1.7885706591073247e-18
700,transformer.h.3.mlp.mlp_up.weight,"(3072, 768)","(0,)",2.3631598949432373,1.841521566194747e-19,7.647677673843704e-20
700,transformer.h.3.mlp.mlp_up.weight,"(3072, 768)","(1,)",1.1281743049621582,1.3046436085323842e-19,1.301646242034616e-19
700,transformer.h.3.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.6943436861038208,1.0680605829368417e-19,1.5382303662294094e-19
700,transformer.h.3.mlp.mlp_proj.weight,"(768, 3072)","(0,)",2.4641199111938477,2.2438872642034634e-18,1.4728415061625453e-18
700,transformer.h.3.mlp.mlp_proj.weight,"(768, 3072)","(1,)",3.985769510269165,2.697127232371788e-18,1.019601744789374e-18
700,transformer.h.3.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.0254013538360596,1.8816708710259336e-18,1.8350580027376517e-18
700,transformer.h.4.ln_1.weight,"(768,)","(0,)",0.6185986399650574,1.990537186778834e-17,3.217816955253758e-17
700,transformer.h.4.attn.k_proj.weight,"(768, 768)","(0,)",0.34672030806541443,5.847281847494474e-19,1.8663473501783888e-18
700,transformer.h.4.attn.k_proj.weight,"(768, 768)","(1,)",3.048916816711426,1.7378711050027245e-18,7.132043782263234e-19
700,transformer.h.4.attn.k_proj.weight,"(768, 768)","(0, 1)",0.27067551016807556,5.221207970404753e-19,1.9289547895861492e-18
700,transformer.h.4.attn.q_proj.weight,"(768, 768)","(0,)",0.054170191287994385,3.476056176746701e-19,6.8558420752747605e-18
700,transformer.h.4.attn.q_proj.weight,"(768, 768)","(1,)",2.247441530227661,6.03462874366069e-18,1.1688190268369227e-18
700,transformer.h.4.attn.q_proj.weight,"(768, 768)","(0, 1)",0.042814262211322784,2.9574803656188985e-19,6.9076992686466286e-18
700,transformer.h.4.attn.v_proj.weight,"(768, 768)","(0,)",2.058966875076294,8.240012611506189e-17,4.1226479897573436e-17
700,transformer.h.4.attn.v_proj.weight,"(768, 768)","(1,)",0.36922597885131836,2.929592819126801e-17,9.433067120392241e-17
700,transformer.h.4.attn.v_proj.weight,"(768, 768)","(0, 1)",0.2280760556459427,2.2959703192415892e-17,1.006668746960786e-16
700,transformer.h.4.attn.output_proj.weight,"(768, 768)","(0,)",4.639712810516357,6.773550425625229e-17,3.0534267199096646e-17
700,transformer.h.4.attn.output_proj.weight,"(768, 768)","(1,)",0.7085394263267517,3.4858793911303476e-17,6.341099739638016e-17
700,transformer.h.4.attn.output_proj.weight,"(768, 768)","(0, 1)",0.4234846234321594,2.923511718135556e-17,6.903466089143827e-17
700,transformer.h.4.ln_2.weight,"(768,)","(0,)",1.7455329895019531,1.3717667561510423e-18,7.858727120269897e-19
700,transformer.h.4.mlp.mlp_up.weight,"(3072, 768)","(0,)",1.8139084577560425,1.0186908250644971e-19,5.857858514848701e-20
700,transformer.h.4.mlp.mlp_up.weight,"(3072, 768)","(1,)",1.6806071996688843,9.665865890328112e-20,6.378902167635267e-20
700,transformer.h.4.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.8626981377601624,7.431042302590333e-20,8.613722524198778e-20
700,transformer.h.4.mlp.mlp_proj.weight,"(768, 3072)","(0,)",2.8771533966064453,1.45303445959981e-18,7.397215139180889e-19
700,transformer.h.4.mlp.mlp_proj.weight,"(768, 3072)","(1,)",4.539036273956299,1.708316148511358e-18,4.844398767053292e-19
700,transformer.h.4.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.3727242946624756,1.2686046158637618e-18,9.241510991601957e-19
700,transformer.h.5.ln_1.weight,"(768,)","(0,)",1.0287967920303345,2.1119489372920197e-17,2.05283397850755e-17
700,transformer.h.5.attn.k_proj.weight,"(768, 768)","(0,)",0.41771987080574036,1.0791017768285025e-18,2.84835487350057e-18
700,transformer.h.5.attn.k_proj.weight,"(768, 768)","(1,)",2.9812612533569336,2.988192237594497e-18,9.392646195297286e-19
700,transformer.h.5.attn.k_proj.weight,"(768, 768)","(0, 1)",0.3396742045879364,9.958061367104845e-19,2.931650720413741e-18
700,transformer.h.5.attn.q_proj.weight,"(768, 768)","(0,)",0.27480223774909973,7.452935446959139e-20,2.8231961234709814e-19
700,transformer.h.5.attn.q_proj.weight,"(768, 768)","(1,)",2.510845899581909,2.346278937448939e-19,1.2222106660944708e-19
700,transformer.h.5.attn.q_proj.weight,"(768, 768)","(0, 1)",0.19277188181877136,5.767276421660462e-20,2.991762349118276e-19
700,transformer.h.5.attn.v_proj.weight,"(768, 768)","(0,)",1.6531347036361694,6.504088731024445e-17,3.549236132095989e-17
700,transformer.h.5.attn.v_proj.weight,"(768, 768)","(1,)",0.5072117447853088,3.3623313639671824e-17,6.690994491769986e-17
700,transformer.h.5.attn.v_proj.weight,"(768, 768)","(0, 1)",0.33046433329582214,2.4970719882236436e-17,7.556252544024545e-17
700,transformer.h.5.attn.output_proj.weight,"(768, 768)","(0,)",4.264576435089111,2.479997326019324e-17,8.352122881467338e-18
700,transformer.h.5.attn.output_proj.weight,"(768, 768)","(1,)",1.0250658988952637,1.576945226141095e-17,1.7382643053069016e-17
700,transformer.h.5.attn.output_proj.weight,"(768, 768)","(0, 1)",0.6576646566390991,1.3152816113290319e-17,1.9999275065286584e-17
700,transformer.h.5.ln_2.weight,"(768,)","(0,)",3.0074732303619385,9.42133178496486e-19,3.1326402547240063e-19
700,transformer.h.5.mlp.mlp_up.weight,"(3072, 768)","(0,)",1.0255355834960938,7.380217223827778e-20,7.028584037901193e-20
700,transformer.h.5.mlp.mlp_up.weight,"(3072, 768)","(1,)",2.0789175033569336,9.964748217628542e-20,4.444054659687564e-20
700,transformer.h.5.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.6896743774414062,5.881241230554956e-20,8.527561969878577e-20
700,transformer.h.5.mlp.mlp_proj.weight,"(768, 3072)","(0,)",2.9346840381622314,1.0160131250993893e-18,5.233226387717265e-19
700,transformer.h.5.mlp.mlp_proj.weight,"(768, 3072)","(1,)",3.8448307514190674,1.1624401201456434e-18,3.7689566957486655e-19
700,transformer.h.5.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.2822890281677246,8.648656687912365e-19,6.744701467786676e-19
700,transformer.h.6.ln_1.weight,"(768,)","(0,)",0.7775982618331909,4.2336331286492985e-17,5.444499152229333e-17
700,transformer.h.6.attn.k_proj.weight,"(768, 768)","(0,)",0.24817709624767303,2.355225774653101e-18,1.0846649800382279e-17
700,transformer.h.6.attn.k_proj.weight,"(768, 768)","(1,)",2.889836549758911,9.186301442002564e-18,4.015573512647356e-18
700,transformer.h.6.attn.k_proj.weight,"(768, 768)","(0, 1)",0.19555769860744476,2.159434398408484e-18,1.1042440969831743e-17
700,transformer.h.6.attn.q_proj.weight,"(768, 768)","(0,)",0.29024580121040344,4.9699867560238625e-20,2.486842772915841e-19
700,transformer.h.6.attn.q_proj.weight,"(768, 768)","(1,)",2.377466917037964,1.6824125998883478e-19,1.3014287193829086e-19
700,transformer.h.6.attn.q_proj.weight,"(768, 768)","(0, 1)",0.132694274187088,3.4955476539057476e-20,2.6342866831276523e-19
700,transformer.h.6.attn.v_proj.weight,"(768, 768)","(0,)",1.1532279253005981,6.123625353919454e-17,7.296623710801301e-17
700,transformer.h.6.attn.v_proj.weight,"(768, 768)","(1,)",0.6383561491966248,4.827546823228902e-17,8.592702572364098e-17
700,transformer.h.6.attn.v_proj.weight,"(768, 768)","(0, 1)",0.2788563370704651,2.926303618139045e-17,1.049394677007069e-16
700,transformer.h.6.attn.output_proj.weight,"(768, 768)","(0,)",6.2430100440979,9.115666007954824e-18,1.5863095930992006e-18
700,transformer.h.6.attn.output_proj.weight,"(768, 768)","(1,)",1.93377685546875,6.967981710147656e-18,3.7339929603281796e-18
700,transformer.h.6.attn.output_proj.weight,"(768, 768)","(0, 1)",1.4670041799545288,6.363929345518051e-18,4.338044497777172e-18
700,transformer.h.6.ln_2.weight,"(768,)","(0,)",5.234545707702637,8.0090522039528075e-19,1.5300376592499545e-19
700,transformer.h.6.mlp.mlp_up.weight,"(3072, 768)","(0,)",1.738595962524414,5.3494070713011204e-20,3.22346759403917e-20
