step,key,shape,compress_dims,snr,mean_sqr,var
2200,transformer.h.4.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",1.3243480920791626,4.361454122702729e-18,3.293283951259421e-18
2200,transformer.h.4.mlp.mlp_proj.weight,"(768, 3072)","(0,)",6.019052982330322,1.8136146688461945e-16,4.4360333057569387e-17
2200,transformer.h.4.mlp.mlp_proj.weight,"(768, 3072)","(1,)",2.0434648990631104,1.3347247397812746e-16,9.224932596406138e-17
2200,transformer.h.4.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.1976840496063232,1.2301288762895773e-16,1.0270896525279031e-16
2200,transformer.h.5.ln_1.weight,"(768,)","(0,)",0.4771548807621002,3.0879737527568193e-16,6.471638237070642e-16
2200,transformer.h.5.attn.k_proj.weight,"(768, 768)","(0,)",0.11896266788244247,1.1537474155731247e-16,2.0324489924313524e-15
2200,transformer.h.5.attn.k_proj.weight,"(768, 768)","(1,)",2.9349162578582764,6.018342731995991e-16,1.5459892887354984e-15
2200,transformer.h.5.attn.k_proj.weight,"(768, 768)","(0, 1)",0.02005244977772236,4.2222461603368935e-17,2.1056010870968388e-15
2200,transformer.h.5.attn.q_proj.weight,"(768, 768)","(0,)",0.047365814447402954,7.06046877443721e-18,1.6982146354144726e-16
2200,transformer.h.5.attn.q_proj.weight,"(768, 768)","(1,)",2.5678083896636963,1.0084403031350786e-16,7.603791606444703e-17
2200,transformer.h.5.attn.q_proj.weight,"(768, 768)","(0, 1)",0.02543564885854721,4.387507416866005e-18,1.7249442159029602e-16
2200,transformer.h.5.attn.v_proj.weight,"(768, 768)","(0,)",0.696245014667511,1.4975621916794835e-15,6.6247179488258204e-15
2200,transformer.h.5.attn.v_proj.weight,"(768, 768)","(1,)",0.5520027279853821,1.9156819007623213e-15,6.206598345622101e-15
2200,transformer.h.5.attn.v_proj.weight,"(768, 768)","(0, 1)",0.07947453111410141,5.979894847728934e-16,7.524291079248884e-15
2200,transformer.h.5.attn.output_proj.weight,"(768, 768)","(0,)",8.479475975036621,1.6998067926575147e-16,2.0605709296490035e-17
2200,transformer.h.5.attn.output_proj.weight,"(768, 768)","(1,)",0.5345264077186584,6.267879697048292e-17,1.279075866286749e-16
2200,transformer.h.5.attn.output_proj.weight,"(768, 768)","(0, 1)",0.4601017236709595,6.005686603926134e-17,1.305295374122312e-16
2200,transformer.h.5.ln_2.weight,"(768,)","(0,)",3.5808258056640625,4.9211977306403184e-18,1.3743192287262278e-18
2200,transformer.h.5.mlp.mlp_up.weight,"(3072, 768)","(0,)",4.063907146453857,1.7663314947485302e-18,4.724173751885421e-19
2200,transformer.h.5.mlp.mlp_up.weight,"(3072, 768)","(1,)",3.218825101852417,1.654609689482551e-18,5.841393872496745e-19
2200,transformer.h.5.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",2.120962619781494,1.521422237128091e-18,7.173263226162517e-19
2200,transformer.h.5.mlp.mlp_proj.weight,"(768, 3072)","(0,)",8.507613182067871,4.727442748986715e-17,6.076337671687452e-18
2200,transformer.h.5.mlp.mlp_proj.weight,"(768, 3072)","(1,)",5.406675815582275,4.4561503382542283e-17,8.789261365422012e-18
2200,transformer.h.5.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",4.096192836761475,4.288201902787177e-17,1.046874985599559e-17
2200,transformer.h.6.ln_1.weight,"(768,)","(0,)",0.6580047011375427,6.825470484723651e-18,1.0372981366216038e-17
2200,transformer.h.6.attn.k_proj.weight,"(768, 768)","(0,)",0.3719588816165924,1.0605555990885422e-19,4.568577976736899e-19
2200,transformer.h.6.attn.k_proj.weight,"(768, 768)","(1,)",2.012202262878418,3.1149690919004594e-19,2.5141645485484673e-19
2200,transformer.h.6.attn.k_proj.weight,"(768, 768)","(0, 1)",0.19274383783340454,9.096511658594181e-20,4.719482603836479e-19
2200,transformer.h.6.attn.q_proj.weight,"(768, 768)","(0,)",0.5105351805686951,1.0868700884549294e-20,2.4340552081500037e-20
2200,transformer.h.6.attn.q_proj.weight,"(768, 768)","(1,)",3.5497796535491943,2.4706650588388643e-20,1.050259914648642e-20
2200,transformer.h.6.attn.q_proj.weight,"(768, 768)","(0, 1)",0.36698096990585327,9.452307566329954e-21,2.575694216854511e-20
2200,transformer.h.6.attn.v_proj.weight,"(768, 768)","(0,)",1.748898983001709,1.2263286100321617e-16,6.007595736779906e-17
2200,transformer.h.6.attn.v_proj.weight,"(768, 768)","(1,)",0.5570290684700012,6.059962886999413e-17,1.221092093533558e-16
2200,transformer.h.6.attn.v_proj.weight,"(768, 768)","(0, 1)",0.35149842500686646,4.751900825338683e-17,1.3518982004379575e-16
2200,transformer.h.6.attn.output_proj.weight,"(768, 768)","(0,)",7.674638271331787,1.8985376627423187e-17,2.720998010488843e-18
2200,transformer.h.6.attn.output_proj.weight,"(768, 768)","(1,)",1.4226378202438354,1.2338223535299123e-17,9.36815130940806e-18
2200,transformer.h.6.attn.output_proj.weight,"(768, 768)","(0, 1)",1.1669154167175293,1.1689197774355316e-17,1.0017177070351866e-17
2200,transformer.h.6.ln_2.weight,"(768,)","(0,)",3.7517106533050537,5.7050311839634235e-18,1.5206479960747413e-18
2200,transformer.h.6.mlp.mlp_up.weight,"(3072, 768)","(0,)",3.362238883972168,2.027797082521948e-18,6.605008239914487e-19
2200,transformer.h.6.mlp.mlp_up.weight,"(3072, 768)","(1,)",3.0348587036132812,1.932343748555779e-18,7.559542096564061e-19
2200,transformer.h.6.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",1.783708095550537,1.72257198598325e-18,9.657253001446874e-19
2200,transformer.h.6.mlp.mlp_proj.weight,"(768, 3072)","(0,)",8.245043754577637,8.598572245990775e-17,1.2625561264681668e-17
2200,transformer.h.6.mlp.mlp_proj.weight,"(768, 3072)","(1,)",0.9939579963684082,4.238007590600724e-17,5.623116232364848e-17
2200,transformer.h.6.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.701126754283905,4.0643039633037734e-17,5.796817543556084e-17
2200,transformer.h.7.ln_1.weight,"(768,)","(0,)",0.34950318932533264,2.456919152365217e-17,7.029747451923113e-17
2200,transformer.h.7.attn.k_proj.weight,"(768, 768)","(0,)",0.35804882645606995,8.007110914452722e-19,4.868410786259941e-18
2200,transformer.h.7.attn.k_proj.weight,"(768, 768)","(1,)",1.9504352807998657,1.778244343135366e-18,3.890876862485599e-18
2200,transformer.h.7.attn.k_proj.weight,"(768, 768)","(0, 1)",0.07325868308544159,3.8696390519570886e-19,5.282157429672227e-18
2200,transformer.h.7.attn.q_proj.weight,"(768, 768)","(0,)",0.04633985459804535,1.0631877524211713e-18,2.5268463543724898e-17
2200,transformer.h.7.attn.q_proj.weight,"(768, 768)","(1,)",3.7594738006591797,2.217701000756719e-17,4.154644080313446e-18
2200,transformer.h.7.attn.q_proj.weight,"(768, 768)","(0, 1)",0.03655032441020012,9.284936939785225e-19,2.5403159980311808e-17
2200,transformer.h.7.attn.v_proj.weight,"(768, 768)","(0,)",1.3721109628677368,4.2941746100309526e-16,5.496888603238154e-16
2200,transformer.h.7.attn.v_proj.weight,"(768, 768)","(1,)",0.3863023817539215,2.0277138929677437e-16,7.763348658556873e-16
2200,transformer.h.7.attn.v_proj.weight,"(768, 768)","(0, 1)",0.12414872646331787,1.0813053198058947e-16,8.709757628765416e-16
2200,transformer.h.7.attn.output_proj.weight,"(768, 768)","(0,)",7.818589687347412,2.111280575357077e-17,2.9807039783042076e-18
2200,transformer.h.7.attn.output_proj.weight,"(768, 768)","(1,)",0.8295905590057373,1.0442553045996036e-17,1.3650955031517715e-17
2200,transformer.h.7.attn.output_proj.weight,"(768, 768)","(0, 1)",0.6932913064956665,9.86470700394303e-18,1.4228805209473784e-17
2200,transformer.h.7.ln_2.weight,"(768,)","(0,)",2.7932944297790527,3.3677572965542546e-18,1.2056578256097015e-18
2200,transformer.h.7.mlp.mlp_up.weight,"(3072, 768)","(0,)",2.981506109237671,1.5211921775202246e-18,5.787842199640062e-19
2200,transformer.h.7.mlp.mlp_up.weight,"(3072, 768)","(1,)",3.0943784713745117,1.480452808568952e-18,6.195235372164905e-19
2200,transformer.h.7.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",1.5810316801071167,1.2863573593752217e-18,8.136189864102208e-19
2200,transformer.h.7.mlp.mlp_proj.weight,"(768, 3072)","(0,)",5.991933345794678,3.2913916928901447e-17,6.65953846743582e-18
2200,transformer.h.7.mlp.mlp_proj.weight,"(768, 3072)","(1,)",4.220973491668701,3.1519826429173977e-17,8.053631448705128e-18
2200,transformer.h.7.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",2.6605265140533447,2.876259191079587e-17,1.081086431272201e-17
2200,transformer.h.8.ln_1.weight,"(768,)","(0,)",0.9379812479019165,1.8789048617756176e-17,2.003136967305364e-17
2200,transformer.h.8.attn.k_proj.weight,"(768, 768)","(0,)",0.3056509494781494,2.6028972468327963e-19,1.0279580267349613e-18
2200,transformer.h.8.attn.k_proj.weight,"(768, 768)","(1,)",3.0845754146575928,1.0131653490455224e-18,2.750823765233244e-19
2200,transformer.h.8.attn.k_proj.weight,"(768, 768)","(0, 1)",0.227754145860672,2.389760203335672e-19,1.0492718861810386e-18
2200,transformer.h.8.attn.q_proj.weight,"(768, 768)","(0,)",0.6415578126907349,2.2067012240568228e-20,4.828473924674512e-20
2200,transformer.h.8.attn.q_proj.weight,"(768, 768)","(1,)",2.6290390491485596,4.125509021380527e-20,2.909665965792095e-20
2200,transformer.h.8.attn.q_proj.weight,"(768, 768)","(0, 1)",0.2821439802646637,1.548135240141621e-20,5.487039908589714e-20
2200,transformer.h.8.attn.v_proj.weight,"(768, 768)","(0,)",1.3067666292190552,1.4502057707385777e-16,1.5312088549734865e-16
2200,transformer.h.8.attn.v_proj.weight,"(768, 768)","(1,)",0.5703371167182922,1.0175811121249326e-16,1.9638333150637845e-16
2200,transformer.h.8.attn.v_proj.weight,"(768, 768)","(0, 1)",0.2649882733821869,6.245432000457073e-17,2.356871028619663e-16
2200,transformer.h.8.attn.output_proj.weight,"(768, 768)","(0,)",8.31792163848877,3.9416519381801256e-17,4.598894249584544e-18
2200,transformer.h.8.attn.output_proj.weight,"(768, 768)","(1,)",0.6222032308578491,1.6678179647471905e-17,2.733723563827512e-17
2200,transformer.h.8.attn.output_proj.weight,"(768, 768)","(0, 1)",0.5700525045394897,1.5981058296991815e-17,2.8034361951838886e-17
2200,transformer.h.8.ln_2.weight,"(768,)","(0,)",3.173081398010254,2.0804727711099375e-18,6.556632132752971e-19
2200,transformer.h.8.mlp.mlp_up.weight,"(3072, 768)","(0,)",3.2666311264038086,9.355067380069002e-19,3.31214697794808e-19
2200,transformer.h.8.mlp.mlp_up.weight,"(3072, 768)","(1,)",2.9380524158477783,8.876070868782155e-19,3.791143230740986e-19
2200,transformer.h.8.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",1.6431711912155151,7.874783212947434e-19,4.792430111093882e-19
2200,transformer.h.8.mlp.mlp_proj.weight,"(768, 3072)","(0,)",8.792415618896484,1.8306688169713228e-17,2.5867765823686918e-18
2200,transformer.h.8.mlp.mlp_proj.weight,"(768, 3072)","(1,)",3.68206787109375,1.588636100610552e-17,5.007102918795788e-18
2200,transformer.h.8.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",2.727832794189453,1.5288744520231883e-17,5.604721886211262e-18
2200,transformer.h.9.ln_1.weight,"(768,)","(0,)",1.3244976997375488,5.933953418487474e-18,4.480153713423476e-18
2200,transformer.h.9.attn.k_proj.weight,"(768, 768)","(0,)",0.3481926918029785,1.060293033867542e-19,3.5509858155469343e-19
2200,transformer.h.9.attn.k_proj.weight,"(768, 768)","(1,)",2.725421667098999,3.2602302792708966e-19,1.3510481824026676e-19
2200,transformer.h.9.attn.k_proj.weight,"(768, 768)","(0, 1)",0.2753063142299652,9.954581004677529e-20,3.6158202319588406e-19
2200,transformer.h.9.attn.q_proj.weight,"(768, 768)","(0,)",0.5981025099754333,5.936460383204272e-21,1.1862379868153461e-20
2200,transformer.h.9.attn.q_proj.weight,"(768, 768)","(1,)",2.256089687347412,1.0402837448762117e-20,7.39600199480205e-21
2200,transformer.h.9.attn.q_proj.weight,"(768, 768)","(0, 1)",0.32925713062286377,4.4087753257828205e-21,1.3390067752852397e-20
2200,transformer.h.9.attn.v_proj.weight,"(768, 768)","(0,)",1.2887506484985352,5.719169768583486e-17,4.48885275833539e-17
2200,transformer.h.9.attn.v_proj.weight,"(768, 768)","(1,)",0.579413115978241,3.760769044910705e-17,6.447252820263681e-17
2200,transformer.h.9.attn.v_proj.weight,"(768, 768)","(0, 1)",0.3712656497955322,2.7637886012436094e-17,7.444234421983634e-17
2200,transformer.h.9.attn.output_proj.weight,"(768, 768)","(0,)",8.474361419677734,1.0211686109851873e-17,1.1788652387739558e-18
2200,transformer.h.9.attn.output_proj.weight,"(768, 768)","(1,)",1.2052415609359741,6.227864752197978e-18,5.162687320210887e-18
2200,transformer.h.9.attn.output_proj.weight,"(768, 768)","(0, 1)",1.0997109413146973,5.965732456850842e-18,5.42481878837741e-18
2200,transformer.h.9.ln_2.weight,"(768,)","(0,)",3.4563119411468506,1.5681539092318508e-18,4.537072735156286e-19
2200,transformer.h.9.mlp.mlp_up.weight,"(3072, 768)","(0,)",1.9651451110839844,6.288708332347046e-19,3.981560724738576e-19
2200,transformer.h.9.mlp.mlp_up.weight,"(3072, 768)","(1,)",2.9278500080108643,6.859537918251647e-19,3.4107311388339743e-19
2200,transformer.h.9.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",1.0906963348388672,5.357902151568555e-19,4.912368197986774e-19
2200,transformer.h.9.mlp.mlp_proj.weight,"(768, 3072)","(0,)",9.608551979064941,1.3593250084805404e-17,1.9400505903229355e-18
2200,transformer.h.9.mlp.mlp_proj.weight,"(768, 3072)","(1,)",2.2145349979400635,1.0361727573982254e-17,5.171571653580013e-18
2200,transformer.h.9.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.823714017868042,1.003227973397586e-17,5.501015771273651e-18
2200,transformer.h.10.ln_1.weight,"(768,)","(0,)",1.0427066087722778,1.2027517333226495e-18,1.1534901293153962e-18
2200,transformer.h.10.attn.k_proj.weight,"(768, 768)","(0,)",0.3651847541332245,2.0161860193493752e-20,8.905374775957611e-20
2200,transformer.h.10.attn.k_proj.weight,"(768, 768)","(1,)",2.0645477771759033,5.263462359422007e-20,5.658099566795973e-20
2200,transformer.h.10.attn.k_proj.weight,"(768, 768)","(0, 1)",0.18480372428894043,1.7035274189995295e-20,9.218036122805585e-20
2200,transformer.h.10.attn.q_proj.weight,"(768, 768)","(0,)",0.4984003007411957,1.2837561388816517e-21,3.808232507546519e-21
2200,transformer.h.10.attn.q_proj.weight,"(768, 768)","(1,)",2.427640676498413,2.9126525805574872e-21,2.179335762948096e-21
2200,transformer.h.10.attn.q_proj.weight,"(768, 768)","(0, 1)",0.24109669029712677,9.891749286232667e-22,4.102814222675883e-21
2200,transformer.h.10.attn.v_proj.weight,"(768, 768)","(0,)",1.2769891023635864,1.472596557303653e-17,9.713493424884661e-18
2200,transformer.h.10.attn.v_proj.weight,"(768, 768)","(1,)",0.5543992519378662,8.418715883861532e-18,1.6020741459698434e-17
2200,transformer.h.10.attn.v_proj.weight,"(768, 768)","(0, 1)",0.34732842445373535,6.300259185818313e-18,1.8139198984922266e-17
2200,transformer.h.10.attn.output_proj.weight,"(768, 768)","(0,)",7.493061542510986,2.1134367457007882e-18,3.1721497612007774e-19
2200,transformer.h.10.attn.output_proj.weight,"(768, 768)","(1,)",1.5952163934707642,1.4428337716833826e-18,9.878181569326365e-19
2200,transformer.h.10.attn.output_proj.weight,"(768, 768)","(0, 1)",1.2595552206039429,1.3549306321558677e-18,1.0757215032553045e-18
2200,transformer.h.10.ln_2.weight,"(768,)","(0,)",3.8612098693847656,1.7037274674607966e-18,4.412418684796076e-19
2200,transformer.h.10.mlp.mlp_up.weight,"(3072, 768)","(0,)",2.593418836593628,5.985571453264738e-19,2.7164815526455153e-19
2200,transformer.h.10.mlp.mlp_up.weight,"(3072, 768)","(1,)",2.9257519245147705,5.977391670982354e-19,2.7246603009521333e-19
2200,transformer.h.10.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",1.4187712669372559,5.104338723584432e-19,3.5977179012410005e-19
2200,transformer.h.10.mlp.mlp_proj.weight,"(768, 3072)","(0,)",9.160046577453613,1.2925540795365862e-17,1.8782796373096194e-18
2200,transformer.h.10.mlp.mlp_proj.weight,"(768, 3072)","(1,)",2.1114673614501953,9.772205877583062e-18,5.031615175477878e-18
2200,transformer.h.10.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.75436532497406,9.429145953416495e-18,5.374676340415364e-18
2200,transformer.h.11.ln_1.weight,"(768,)","(0,)",1.4775160551071167,2.1647719881061354e-18,1.4651428328039377e-18
2200,transformer.h.11.attn.k_proj.weight,"(768, 768)","(0,)",0.4670165777206421,2.970920951973634e-20,7.77615174767026e-20
2200,transformer.h.11.attn.k_proj.weight,"(768, 768)","(1,)",1.7397346496582031,5.817648489790674e-20,4.929424856088074e-20
2200,transformer.h.11.attn.k_proj.weight,"(768, 768)","(0, 1)",0.2962273061275482,2.4560326861671987e-20,8.291040659711549e-20
2200,transformer.h.11.attn.q_proj.weight,"(768, 768)","(0,)",0.567037045955658,1.7212818734177642e-21,4.716561234557489e-21
2200,transformer.h.11.attn.q_proj.weight,"(768, 768)","(1,)",2.6191346645355225,3.7434611959680626e-21,2.6943823159039744e-21
2200,transformer.h.11.attn.q_proj.weight,"(768, 768)","(0, 1)",0.2678923010826111,1.3602484341423033e-21,5.077594067987775e-21
2200,transformer.h.11.attn.v_proj.weight,"(768, 768)","(0,)",0.9081323742866516,1.5425599898217557e-17,1.9295709977834706e-17
2200,transformer.h.11.attn.v_proj.weight,"(768, 768)","(1,)",0.9703326225280762,1.6511122250960696e-17,1.8210187625091567e-17
2200,transformer.h.11.attn.v_proj.weight,"(768, 768)","(0, 1)",0.4384487271308899,1.058328707387397e-17,2.4138026938081355e-17
2200,transformer.h.11.attn.output_proj.weight,"(768, 768)","(0,)",6.645153522491455,3.029939091852344e-17,5.256474712423374e-18
2200,transformer.h.11.attn.output_proj.weight,"(768, 768)","(1,)",0.24407833814620972,6.207439181332206e-18,2.9348430999107976e-17
2200,transformer.h.11.attn.output_proj.weight,"(768, 768)","(0, 1)",0.18912078440189362,5.6548957670365845e-18,2.99009744134036e-17
2200,transformer.h.11.ln_2.weight,"(768,)","(0,)",3.632397413253784,4.799790943210808e-17,1.3213837227078356e-17
2200,transformer.h.11.mlp.mlp_up.weight,"(3072, 768)","(0,)",1.0594017505645752,2.7067473428957795e-18,3.2838046682347164e-18
2200,transformer.h.11.mlp.mlp_up.weight,"(3072, 768)","(1,)",2.684248924255371,3.832239269632634e-18,2.158312948293015e-18
2200,transformer.h.11.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.6047828197479248,2.2576153604445466e-18,3.732935823505337e-18
2200,transformer.h.11.mlp.mlp_proj.weight,"(768, 3072)","(0,)",8.59731674194336,2.7043543507426943e-17,4.478882336821982e-18
2200,transformer.h.11.mlp.mlp_proj.weight,"(768, 3072)","(1,)",1.9387890100479126,2.0275189430409772e-17,1.1247233518707009e-17
2200,transformer.h.11.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.5632538795471191,1.9224598914934747e-17,1.229780997211162e-17
2200,transformer.ln_f.weight,"(768,)","(0,)",3.1016600131988525,6.587164531351064e-16,2.1237545913432745e-16
2300,transformer.wte.weight,"(50304, 768)","(0,)",0.0001905775861814618,3.0765930813568273e-19,2.0825213451082904e-15
2300,transformer.wte.weight,"(50304, 768)","(1,)",5.971291542053223,1.2111136483682083e-15,8.720035314789163e-16
2300,transformer.wte.weight,"(50304, 768)","(0, 1)",0.0001200037295348011,2.499245570719249e-19,2.082639929720906e-15
2300,transformer.wpe.weight,"(1024, 768)","(0,)",0.2640725076198578,1.604972442079622e-18,2.0584126499947302e-17
2300,transformer.wpe.weight,"(1024, 768)","(1,)",12.846257209777832,1.4573994296537063e-17,7.615109918766266e-18
2300,transformer.wpe.weight,"(1024, 768)","(0, 1)",0.07345211505889893,1.5183138991812698e-18,2.0670798484530608e-17
2300,transformer.h.0.ln_1.weight,"(768,)","(0,)",0.8222668766975403,2.5186713283786283e-17,3.0630825646361186e-17
2300,transformer.h.0.attn.k_proj.weight,"(768, 768)","(0,)",0.3705185651779175,1.1537276076993814e-19,5.911811758043384e-19
2300,transformer.h.0.attn.k_proj.weight,"(768, 768)","(1,)",2.305685520172119,3.279249229505022e-19,3.786290782472597e-19
2300,transformer.h.0.attn.k_proj.weight,"(768, 768)","(0, 1)",0.15287992358207703,9.369398542675425e-20,6.1285997699691645e-19
2300,transformer.h.0.attn.q_proj.weight,"(768, 768)","(0,)",0.28652751445770264,1.3801871704434966e-19,5.752147288256867e-19
2300,transformer.h.0.attn.q_proj.weight,"(768, 768)","(1,)",5.225841999053955,5.081034977777282e-19,2.0513003856518767e-19
2300,transformer.h.0.attn.q_proj.weight,"(768, 768)","(0, 1)",0.2003410905599594,1.1904116461494303e-19,5.941924751255494e-19
2300,transformer.h.0.attn.v_proj.weight,"(768, 768)","(0,)",2.3485918045043945,1.6931570546259764e-16,6.728830394732652e-17
2300,transformer.h.0.attn.v_proj.weight,"(768, 768)","(1,)",1.4258464574813843,1.3624063058931371e-16,1.0036339867294515e-16
2300,transformer.h.0.attn.v_proj.weight,"(768, 768)","(0, 1)",0.8535968065261841,1.0895816257939573e-16,1.2764593285731214e-16
2300,transformer.h.0.attn.output_proj.weight,"(768, 768)","(0,)",11.918456077575684,4.2045837975570113e-14,4.611297339796299e-15
2300,transformer.h.0.attn.output_proj.weight,"(768, 768)","(1,)",0.11509224027395248,4.5569559410651994e-15,4.210018360946595e-14
2300,transformer.h.0.attn.output_proj.weight,"(768, 768)","(0, 1)",0.10129880905151367,4.291580518690427e-15,4.236555903184072e-14
2300,transformer.h.0.ln_2.weight,"(768,)","(0,)",0.6691060066223145,1.7570817576525316e-15,2.6260141064833814e-15
2300,transformer.h.0.mlp.mlp_up.weight,"(3072, 768)","(0,)",1.765605092048645,2.180712792485798e-16,1.072948876560088e-16
2300,transformer.h.0.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.7308557033538818,1.3445058527396936e-16,1.9091556177828453e-16
2300,transformer.h.0.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.40684396028518677,9.409234392583363e-17,2.3127379650897536e-16
2300,transformer.h.0.mlp.mlp_proj.weight,"(768, 3072)","(0,)",7.0135345458984375,2.884184116037393e-14,3.449236110557416e-15
2300,transformer.h.0.mlp.mlp_proj.weight,"(768, 3072)","(1,)",0.03524596989154816,1.0141122078034608e-15,3.127695923977637e-14
2300,transformer.h.0.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.03050464391708374,9.558688459217158e-16,3.133519106083421e-14
2300,transformer.h.1.ln_1.weight,"(768,)","(0,)",0.8334639668464661,4.303431091957666e-16,5.163307970368098e-16
2300,transformer.h.1.attn.k_proj.weight,"(768, 768)","(0,)",0.9145700931549072,6.3481161337478744e-18,1.0020648747382751e-17
2300,transformer.h.1.attn.k_proj.weight,"(768, 768)","(1,)",1.3395814895629883,6.936379274845067e-18,9.432386019875865e-18
2300,transformer.h.1.attn.k_proj.weight,"(768, 768)","(0, 1)",0.34057411551475525,4.158500396329168e-18,1.221026531198207e-17
2300,transformer.h.1.attn.q_proj.weight,"(768, 768)","(0,)",0.19526804983615875,1.2973899097464692e-16,6.69108859183647e-16
2300,transformer.h.1.attn.q_proj.weight,"(768, 768)","(1,)",2.3829166889190674,6.08558867767851e-16,1.9028900886022257e-16
2300,transformer.h.1.attn.q_proj.weight,"(768, 768)","(0, 1)",0.14564639329910278,1.0155778792046762e-16,6.972900688552712e-16
2300,transformer.h.1.attn.v_proj.weight,"(768, 768)","(0,)",3.1801936626434326,1.0268905468457392e-15,2.9964264318175745e-16
2300,transformer.h.1.attn.v_proj.weight,"(768, 768)","(1,)",0.3520228862762451,3.292484828613246e-16,9.972845218777148e-16
2300,transformer.h.1.attn.v_proj.weight,"(768, 768)","(0, 1)",0.2574993669986725,2.716354723110144e-16,1.0548975853675842e-15
2300,transformer.h.1.attn.output_proj.weight,"(768, 768)","(0,)",6.742172718048096,6.45083690783109e-14,6.841429634314939e-15
2300,transformer.h.1.attn.output_proj.weight,"(768, 768)","(1,)",0.06867028772830963,4.441718802657146e-15,6.690810150930884e-14
2300,transformer.h.1.attn.output_proj.weight,"(768, 768)","(0, 1)",0.06196935474872589,4.163493466956053e-15,6.718632811555936e-14
2300,transformer.h.1.ln_2.weight,"(768,)","(0,)",1.0927603244781494,4.098003632331429e-17,3.7501394431671534e-17
2300,transformer.h.1.mlp.mlp_up.weight,"(3072, 768)","(0,)",2.789036512374878,1.0464626360642013e-17,2.8303531486247316e-18
2300,transformer.h.1.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.9563800692558289,6.448109448506041e-18,6.846872955892848e-18
2300,transformer.h.1.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.6713277697563171,5.340237916382638e-18,7.954740352113188e-18
2300,transformer.h.1.mlp.mlp_proj.weight,"(768, 3072)","(0,)",1.3614181280136108,1.6329949513604636e-16,1.1380452776156021e-16
2300,transformer.h.1.mlp.mlp_proj.weight,"(768, 3072)","(1,)",1.9762440919876099,2.0307523589682225e-16,7.402880023567413e-17
2300,transformer.h.1.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.7695170044898987,1.2050532599795018e-16,1.56598657194987e-16
2300,transformer.h.2.ln_1.weight,"(768,)","(0,)",0.6482263207435608,6.263669413904846e-16,9.662781396896423e-16
2300,transformer.h.2.attn.k_proj.weight,"(768, 768)","(0,)",0.3536003530025482,2.9516120361607176e-17,9.646665668632624e-17
2300,transformer.h.2.attn.k_proj.weight,"(768, 768)","(1,)",2.2587623596191406,8.681435891033887e-17,3.91684346812068e-17
2300,transformer.h.2.attn.k_proj.weight,"(768, 768)","(0, 1)",0.24129292368888855,2.4489593587667418e-17,1.0149320827568438e-16
2300,transformer.h.2.attn.q_proj.weight,"(768, 768)","(0,)",0.7053495049476624,1.2233180541395262e-19,1.555356623824437e-19
2300,transformer.h.2.attn.q_proj.weight,"(768, 768)","(1,)",0.6960027813911438,1.162010916805305e-19,1.6166636319116875e-19
2300,transformer.h.2.attn.q_proj.weight,"(768, 768)","(0, 1)",0.23786552250385284,5.3394395449198564e-20,2.244730368042808e-19
2300,transformer.h.2.attn.v_proj.weight,"(768, 768)","(0,)",2.5296809673309326,1.7395453169081706e-15,6.048354697503987e-16
2300,transformer.h.2.attn.v_proj.weight,"(768, 768)","(1,)",0.4919813573360443,7.489957128127523e-16,1.5953851797249354e-15
2300,transformer.h.2.attn.v_proj.weight,"(768, 768)","(0, 1)",0.333392471075058,5.861731634004591e-16,1.758207570318551e-15
2300,transformer.h.2.attn.output_proj.weight,"(768, 768)","(0,)",5.356329441070557,3.697073080484578e-15,5.763824683818243e-16
2300,transformer.h.2.attn.output_proj.weight,"(768, 768)","(1,)",0.39045438170433044,1.2158045168301026e-15,3.057651932008806e-15
2300,transformer.h.2.attn.output_proj.weight,"(768, 768)","(0, 1)",0.3358566462993622,1.07441809491177e-15,3.1990378245315464e-15
2300,transformer.h.2.ln_2.weight,"(768,)","(0,)",1.9433164596557617,1.3844999195513467e-17,7.124418107593684e-18
2300,transformer.h.2.mlp.mlp_up.weight,"(3072, 768)","(0,)",2.5919530391693115,6.721525314589012e-18,2.3464440116799317e-18
